2025-01-19 15:19:23,373 INFO    StreamThr :58750 [internal.py:wandb_internal():86] W&B internal server running at pid: 58750, started at: 2025-01-19 15:19:23.372059
2025-01-19 15:19:26,505 DEBUG   SenderThread:58750 [sender.py:send():380] send: artifact
2025-01-19 15:19:26,727 INFO    Thread-12 :58750 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/output.log
2025-01-19 15:19:26,973 INFO    SenderThread:58750 [sender.py:send_artifact():1458] sent artifact job-https___gitlab.com_wgu-gitlab-environment_task-templates_d1..ion-control.git_wandb_nyc_airbnb_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6MTQ1MzQ1NTgwNA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU0Mzg3Mjk2NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTQ1MzQ1NTgwNA==', 'versionIndex': 0}}}
2025-01-19 15:19:26,973 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: defer
2025-01-19 15:19:26,974 INFO    SenderThread:58750 [sender.py:send_request_defer():609] handle sender defer: 9
2025-01-19 15:19:26,974 INFO    SenderThread:58750 [dir_watcher.py:finish():358] shutting down directory watcher
2025-01-19 15:19:27,729 INFO    SenderThread:58750 [dir_watcher.py:finish():388] scan: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files
2025-01-19 15:19:27,730 INFO    SenderThread:58750 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/requirements.txt requirements.txt
2025-01-19 15:19:27,731 INFO    SenderThread:58750 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/output.log output.log
2025-01-19 15:19:27,734 INFO    SenderThread:58750 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/config.yaml config.yaml
2025-01-19 15:19:27,738 INFO    SenderThread:58750 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/wandb-summary.json wandb-summary.json
2025-01-19 15:19:27,741 INFO    SenderThread:58750 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/conda-environment.yaml conda-environment.yaml
2025-01-19 15:19:27,744 INFO    SenderThread:58750 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/wandb-metadata.json wandb-metadata.json
2025-01-19 15:19:27,744 INFO    SenderThread:58750 [sender.py:transition_state():613] send defer: 10
2025-01-19 15:19:27,746 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: defer
2025-01-19 15:19:27,746 INFO    HandlerThread:58750 [handler.py:handle_request_defer():172] handle defer: 10
2025-01-19 15:19:27,746 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: defer
2025-01-19 15:19:27,746 INFO    SenderThread:58750 [sender.py:send_request_defer():609] handle sender defer: 10
2025-01-19 15:19:27,747 INFO    SenderThread:58750 [file_pusher.py:finish():175] shutting down file pusher
2025-01-19 15:19:28,031 INFO    wandb-upload_1:58750 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/output.log
2025-01-19 15:19:28,123 INFO    wandb-upload_0:58750 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/requirements.txt
2025-01-19 15:19:28,143 INFO    wandb-upload_2:58750 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/config.yaml
2025-01-19 15:19:28,152 INFO    wandb-upload_3:58750 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/wandb-summary.json
2025-01-19 15:19:28,157 INFO    wandb-upload_4:58750 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/files/conda-environment.yaml
2025-01-19 15:19:28,362 INFO    Thread-11 (_thread_body):58750 [sender.py:transition_state():613] send defer: 11
2025-01-19 15:19:28,363 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: defer
2025-01-19 15:19:28,363 INFO    HandlerThread:58750 [handler.py:handle_request_defer():172] handle defer: 11
2025-01-19 15:19:28,363 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: defer
2025-01-19 15:19:28,364 INFO    SenderThread:58750 [sender.py:send_request_defer():609] handle sender defer: 11
2025-01-19 15:19:28,364 INFO    SenderThread:58750 [file_pusher.py:join():181] waiting for file pusher
2025-01-19 15:19:28,364 INFO    SenderThread:58750 [sender.py:transition_state():613] send defer: 12
2025-01-19 15:19:28,364 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: defer
2025-01-19 15:19:28,364 INFO    HandlerThread:58750 [handler.py:handle_request_defer():172] handle defer: 12
2025-01-19 15:19:28,364 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: defer
2025-01-19 15:19:28,365 INFO    SenderThread:58750 [sender.py:send_request_defer():609] handle sender defer: 12
2025-01-19 15:19:28,365 INFO    SenderThread:58750 [file_stream.py:finish():595] file stream finish called
2025-01-19 15:19:28,513 INFO    SenderThread:58750 [file_stream.py:finish():599] file stream finish is done
2025-01-19 15:19:28,514 INFO    SenderThread:58750 [sender.py:transition_state():613] send defer: 13
2025-01-19 15:19:28,514 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: defer
2025-01-19 15:19:28,514 INFO    HandlerThread:58750 [handler.py:handle_request_defer():172] handle defer: 13
2025-01-19 15:19:28,514 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: defer
2025-01-19 15:19:28,515 INFO    SenderThread:58750 [sender.py:send_request_defer():609] handle sender defer: 13
2025-01-19 15:19:28,515 INFO    SenderThread:58750 [sender.py:transition_state():613] send defer: 14
2025-01-19 15:19:28,515 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: defer
2025-01-19 15:19:28,515 DEBUG   SenderThread:58750 [sender.py:send():380] send: final
2025-01-19 15:19:28,515 INFO    HandlerThread:58750 [handler.py:handle_request_defer():172] handle defer: 14
2025-01-19 15:19:28,515 DEBUG   SenderThread:58750 [sender.py:send():380] send: footer
2025-01-19 15:19:28,516 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: defer
2025-01-19 15:19:28,516 INFO    SenderThread:58750 [sender.py:send_request_defer():609] handle sender defer: 14
2025-01-19 15:19:28,517 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: poll_exit
2025-01-19 15:19:28,517 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: server_info
2025-01-19 15:19:28,517 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: get_summary
2025-01-19 15:19:28,518 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: sampled_history
2025-01-19 15:19:28,518 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: poll_exit
2025-01-19 15:19:28,518 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-19 15:19:28,518 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: server_info
2025-01-19 15:19:28,521 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: job_info
2025-01-19 15:19:28,591 DEBUG   SenderThread:58750 [sender.py:send_request():407] send_request: job_info
2025-01-19 15:19:28,592 INFO    MainThread:58750 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2025-01-19 15:19:28,593 INFO    MainThread:58750 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2025-01-19 15:19:28,593 INFO    MainThread:58750 [wandb_run.py:_footer_sync_info():3719] logging synced files
2025-01-19 15:19:28,594 DEBUG   HandlerThread:58750 [handler.py:handle_request():146] handle_request: shutdown
2025-01-19 15:19:28,594 INFO    HandlerThread:58750 [handler.py:finish():866] shutting down handler
2025-01-19 15:19:29,527 INFO    WriterThread:58750 [datastore.py:close():294] close: /Users/jerry/wandb/nyc_airbnb/src/train_random_forest/wandb/run-20250119_151923-nulqmr2y/run-nulqmr2y.wandb
2025-01-19 15:19:29,592 INFO    SenderThread:58750 [sender.py:finish():1536] shutting down sender
2025-01-19 15:19:29,593 INFO    SenderThread:58750 [file_pusher.py:finish():175] shutting down file pusher
2025-01-19 15:19:29,593 INFO    SenderThread:58750 [file_pusher.py:join():181] waiting for file pusher
