2025-01-29 18:32:31,700 INFO    StreamThr :38674 [internal.py:wandb_internal():86] W&B internal server running at pid: 38674, started at: 2025-01-29 18:32:31.700251
2025-01-29 18:32:32,942 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-29 18:32:32,943 DEBUG   SenderThread:38674 [sender.py:send():380] send: telemetry
2025-01-29 18:32:32,943 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: stop_status
2025-01-29 18:32:32,943 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: stop_status
2025-01-29 18:32:33,164 INFO    Thread-12 :38674 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/conda-environment.yaml
2025-01-29 18:32:33,164 INFO    Thread-12 :38674 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/requirements.txt
2025-01-29 18:32:33,164 INFO    Thread-12 :38674 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/wandb-metadata.json
2025-01-29 18:32:33,439 INFO    wandb-upload_0:38674 [upload_job.py:push():131] Uploaded file /var/folders/rc/3rxfjq553053sqwdkq4r9kjm0000gn/T/tmpywuw0xfpwandb/v5hguruu-wandb-metadata.json
2025-01-29 18:32:33,642 DEBUG   SenderThread:38674 [sender.py:send():380] send: use_artifact
2025-01-29 18:32:33,989 DEBUG   SenderThread:38674 [sender.py:send():380] send: telemetry
2025-01-29 18:32:34,447 DEBUG   SenderThread:38674 [sender.py:send():380] send: use_artifact
2025-01-29 18:32:34,732 DEBUG   SenderThread:38674 [sender.py:send():380] send: exit
2025-01-29 18:32:34,732 INFO    SenderThread:38674 [sender.py:send_exit():585] handling exit code: 0
2025-01-29 18:32:34,732 INFO    SenderThread:38674 [sender.py:send_exit():587] handling runtime: 2
2025-01-29 18:32:34,733 INFO    SenderThread:38674 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-01-29 18:32:34,733 INFO    SenderThread:38674 [sender.py:send_exit():593] send defer
2025-01-29 18:32:34,733 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,733 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 0
2025-01-29 18:32:34,733 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,733 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 0
2025-01-29 18:32:34,733 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 1
2025-01-29 18:32:34,733 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,733 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 1
2025-01-29 18:32:34,733 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,733 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 1
2025-01-29 18:32:34,733 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 2
2025-01-29 18:32:34,733 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,733 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 2
2025-01-29 18:32:34,733 INFO    HandlerThread:38674 [system_monitor.py:finish():203] Stopping system monitor
2025-01-29 18:32:34,733 INFO    HandlerThread:38674 [interfaces.py:finish():202] Joined cpu monitor
2025-01-29 18:32:34,733 DEBUG   SystemMonitor:38674 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-01-29 18:32:34,734 INFO    HandlerThread:38674 [interfaces.py:finish():202] Joined disk monitor
2025-01-29 18:32:34,734 DEBUG   SystemMonitor:38674 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-01-29 18:32:34,734 INFO    HandlerThread:38674 [interfaces.py:finish():202] Joined gpuapple monitor
2025-01-29 18:32:34,734 DEBUG   SystemMonitor:38674 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-01-29 18:32:34,734 INFO    HandlerThread:38674 [interfaces.py:finish():202] Joined memory monitor
2025-01-29 18:32:34,734 INFO    HandlerThread:38674 [interfaces.py:finish():202] Joined network monitor
2025-01-29 18:32:34,734 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,734 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 2
2025-01-29 18:32:34,734 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 3
2025-01-29 18:32:34,734 DEBUG   SenderThread:38674 [sender.py:send():380] send: telemetry
2025-01-29 18:32:34,734 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,734 DEBUG   SenderThread:38674 [sender.py:send():380] send: stats
2025-01-29 18:32:34,734 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 3
2025-01-29 18:32:34,735 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 3
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 4
2025-01-29 18:32:34,735 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,735 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 4
2025-01-29 18:32:34,735 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 4
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 5
2025-01-29 18:32:34,735 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,735 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 5
2025-01-29 18:32:34,735 DEBUG   SenderThread:38674 [sender.py:send():380] send: summary
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-01-29 18:32:34,735 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 5
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 6
2025-01-29 18:32:34,735 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,735 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 6
2025-01-29 18:32:34,735 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,735 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 6
2025-01-29 18:32:34,737 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: status_report
2025-01-29 18:32:34,843 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 7
2025-01-29 18:32:34,843 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,843 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 7
2025-01-29 18:32:34,843 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,844 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 7
2025-01-29 18:32:34,844 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 8
2025-01-29 18:32:34,844 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,844 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 8
2025-01-29 18:32:34,844 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:34,844 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 8
2025-01-29 18:32:34,844 INFO    SenderThread:38674 [job_builder.py:build():298] Attempting to build job artifact
2025-01-29 18:32:34,844 INFO    SenderThread:38674 [job_builder.py:_get_source_type():428] is repo sourced job
2025-01-29 18:32:34,865 INFO    SenderThread:38674 [job_builder.py:build():404] adding wandb-job metadata file
2025-01-29 18:32:34,866 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 9
2025-01-29 18:32:34,866 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:34,866 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 9
2025-01-29 18:32:34,866 DEBUG   SenderThread:38674 [sender.py:send():380] send: artifact
2025-01-29 18:32:35,171 INFO    Thread-12 :38674 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/config.yaml
2025-01-29 18:32:35,172 INFO    Thread-12 :38674 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/wandb-summary.json
2025-01-29 18:32:35,602 INFO    wandb-upload_1:38674 [upload_job.py:push():89] Uploaded file /Users/jerry/Library/Application Support/wandb/artifacts/staging/tmp1g0yqki1
2025-01-29 18:32:35,605 INFO    wandb-upload_0:38674 [upload_job.py:push():89] Uploaded file /Users/jerry/Library/Application Support/wandb/artifacts/staging/tmpojx6frcc
2025-01-29 18:32:35,737 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: poll_exit
2025-01-29 18:32:36,599 INFO    SenderThread:38674 [sender.py:send_artifact():1458] sent artifact job-git_github.com_Jerryd111_Build-an-ML-Pipeline-for-Short-ter..envs_mlflow-6d0f742812f1516a2553621ddcf4cbd3cd1467db_bin_pytest - {'id': 'QXJ0aWZhY3Q6MTQ3NTUzOTQ2MA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU1MjI5MDEzNA==', 'latestArtifact': None}}
2025-01-29 18:32:36,600 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:36,600 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 9
2025-01-29 18:32:36,600 INFO    SenderThread:38674 [dir_watcher.py:finish():358] shutting down directory watcher
2025-01-29 18:32:37,177 INFO    SenderThread:38674 [dir_watcher.py:finish():388] scan: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files
2025-01-29 18:32:37,177 INFO    SenderThread:38674 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/requirements.txt requirements.txt
2025-01-29 18:32:37,177 INFO    SenderThread:38674 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/config.yaml config.yaml
2025-01-29 18:32:37,177 INFO    SenderThread:38674 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/wandb-summary.json wandb-summary.json
2025-01-29 18:32:37,178 INFO    SenderThread:38674 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/conda-environment.yaml conda-environment.yaml
2025-01-29 18:32:37,178 INFO    SenderThread:38674 [dir_watcher.py:finish():402] scan save: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/wandb-metadata.json wandb-metadata.json
2025-01-29 18:32:37,178 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 10
2025-01-29 18:32:37,178 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: poll_exit
2025-01-29 18:32:37,178 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:37,178 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 10
2025-01-29 18:32:37,182 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:37,183 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 10
2025-01-29 18:32:37,183 INFO    SenderThread:38674 [file_pusher.py:finish():175] shutting down file pusher
2025-01-29 18:32:37,443 INFO    wandb-upload_2:38674 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/requirements.txt
2025-01-29 18:32:37,513 INFO    wandb-upload_1:38674 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/config.yaml
2025-01-29 18:32:37,589 INFO    wandb-upload_3:38674 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/conda-environment.yaml
2025-01-29 18:32:37,593 INFO    wandb-upload_0:38674 [upload_job.py:push():131] Uploaded file /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/files/wandb-summary.json
2025-01-29 18:32:37,798 INFO    Thread-11 :38674 [sender.py:transition_state():613] send defer: 11
2025-01-29 18:32:37,799 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:37,799 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 11
2025-01-29 18:32:37,800 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:37,800 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 11
2025-01-29 18:32:37,800 INFO    SenderThread:38674 [file_pusher.py:join():181] waiting for file pusher
2025-01-29 18:32:37,800 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 12
2025-01-29 18:32:37,800 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:37,801 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 12
2025-01-29 18:32:37,801 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:37,801 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 12
2025-01-29 18:32:37,802 INFO    SenderThread:38674 [file_stream.py:finish():595] file stream finish called
2025-01-29 18:32:37,892 INFO    SenderThread:38674 [file_stream.py:finish():599] file stream finish is done
2025-01-29 18:32:37,893 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 13
2025-01-29 18:32:37,893 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:37,893 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 13
2025-01-29 18:32:37,894 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:37,894 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 13
2025-01-29 18:32:37,894 INFO    SenderThread:38674 [sender.py:transition_state():613] send defer: 14
2025-01-29 18:32:37,894 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: defer
2025-01-29 18:32:37,895 DEBUG   SenderThread:38674 [sender.py:send():380] send: final
2025-01-29 18:32:37,895 INFO    HandlerThread:38674 [handler.py:handle_request_defer():172] handle defer: 14
2025-01-29 18:32:37,895 DEBUG   SenderThread:38674 [sender.py:send():380] send: footer
2025-01-29 18:32:37,895 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: defer
2025-01-29 18:32:37,895 INFO    SenderThread:38674 [sender.py:send_request_defer():609] handle sender defer: 14
2025-01-29 18:32:37,896 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: poll_exit
2025-01-29 18:32:37,896 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: server_info
2025-01-29 18:32:37,897 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: poll_exit
2025-01-29 18:32:37,897 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: server_info
2025-01-29 18:32:37,897 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: get_summary
2025-01-29 18:32:37,900 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: sampled_history
2025-01-29 18:32:37,900 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-29 18:32:37,901 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: job_info
2025-01-29 18:32:37,974 DEBUG   SenderThread:38674 [sender.py:send_request():407] send_request: job_info
2025-01-29 18:32:37,975 INFO    MainThread:38674 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2025-01-29 18:32:37,975 INFO    MainThread:38674 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2025-01-29 18:32:37,975 INFO    MainThread:38674 [wandb_run.py:_footer_sync_info():3719] logging synced files
2025-01-29 18:32:37,976 DEBUG   HandlerThread:38674 [handler.py:handle_request():146] handle_request: shutdown
2025-01-29 18:32:37,976 INFO    HandlerThread:38674 [handler.py:finish():866] shutting down handler
2025-01-29 18:32:38,902 INFO    WriterThread:38674 [datastore.py:close():294] close: /Users/jerry/wandb/nyc_airbnb/src/data_check/wandb/run-20250129_183231-iqnrm3n4/run-iqnrm3n4.wandb
2025-01-29 18:32:38,980 INFO    SenderThread:38674 [sender.py:finish():1536] shutting down sender
2025-01-29 18:32:38,980 INFO    SenderThread:38674 [file_pusher.py:finish():175] shutting down file pusher
2025-01-29 18:32:38,980 INFO    SenderThread:38674 [file_pusher.py:join():181] waiting for file pusher
